clue_id,clue_word_frequency,duration,clue_latency,clue_number_latency,speech_rate,speech_ratio,articulation_rate,pause_count,pause_mean,pause_max,pause_before_clue,pause_mid_speech,filler_count,repetition_count,disfluency,verbal_hesitation_count,meta_comment_presence,pitch_mean,pitch_std,pitch_slope,pitch_rise_end,pitch_range,pitch_p25,pitch_p75,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,energy_mean,energy_std,energy_range,energy_p25,energy_p75,jitter,shimmer,hnr,participant_id,clue_word_frequency_dev,duration_dev,clue_latency_dev,clue_number_latency_dev,speech_rate_dev,speech_ratio_dev,articulation_rate_dev,pause_count_dev,pause_mean_dev,pause_max_dev,pause_before_clue_dev,pause_mid_speech_dev,filler_count_dev,repetition_count_dev,disfluency_dev,verbal_hesitation_count_dev,meta_comment_presence_dev,pitch_mean_dev,pitch_std_dev,pitch_slope_dev,pitch_rise_end_dev,pitch_range_dev,pitch_p25_dev,pitch_p75_dev,mfcc_1_mean_dev,mfcc_1_std_dev,mfcc_2_mean_dev,mfcc_2_std_dev,mfcc_3_mean_dev,mfcc_3_std_dev,mfcc_4_mean_dev,mfcc_4_std_dev,mfcc_5_mean_dev,mfcc_5_std_dev,mfcc_6_mean_dev,mfcc_6_std_dev,mfcc_7_mean_dev,mfcc_7_std_dev,mfcc_8_mean_dev,mfcc_8_std_dev,mfcc_9_mean_dev,mfcc_9_std_dev,mfcc_10_mean_dev,mfcc_10_std_dev,mfcc_11_mean_dev,mfcc_11_std_dev,mfcc_12_mean_dev,mfcc_12_std_dev,mfcc_13_mean_dev,mfcc_13_std_dev,energy_mean_dev,energy_std_dev,energy_range_dev,energy_p25_dev,energy_p75_dev,jitter_dev,shimmer_dev,hnr_dev,confidence_level,difficulty_level
11,-0.47962942384802376,2.685255104288044,-0.5209865442967367,-0.4931264751875829,-0.6409675185652769,-1.0432413517704633,-0.041308861313468344,2.5280184755504482,1.5584943336078696,2.419722064430511,-0.42817441928883765,2.3498018272720316,0.0,0.0,-0.4073434190819174,1.3394504957950764,-0.31300091664633395,-0.4931757057360125,0.7381209717173673,0.5044679314624457,-0.212402997817736,0.738261732151078,-1.4451442151834264,-0.5336076805765207,-0.7406070105367536,-0.3321256581309488,-0.9963681040065532,0.2536130129746336,-0.5388320078506701,-0.06938419204295387,-0.7559752585319918,-0.2533594650101023,0.004078662788568854,-0.4999775355420685,-0.26976445143307726,-0.8631898401709858,-0.09881437281011342,-0.46439682667283533,0.3004817024840193,-0.7994069696589385,-0.441975667699713,-0.8058689225259377,0.02874663685132501,-0.44342141138594876,0.6790180949278124,-0.9987142383742749,-0.28905021156180166,-0.9877872422277115,0.38579360046843447,-0.9436079383799274,-1.0485681931883906,0.8311185266015018,1.4417282054837441,-0.6145920698305585,-0.9165668469109022,0.33675309146601845,-0.41479294493216146,0.33897057333153335,2,-0.5499999999999998,57.35911458333334,-5.245,-0.3116666666666668,-0.3579416514394647,-0.26375809356315605,-0.06526218615440182,44.833333333333336,0.44057149027872705,5.265000000000001,-0.16666666666666666,5.333333333333333,0.0,0.0,-0.03074650963147485,2.583333333333333,-0.09616402116402117,-6.746993230545186,9.577111346130451,10.28758336281869,-5.920461616386515,66.15481359778971,-7.161267986017933,-14.724319518659016,-32.2809125,-14.682435000000027,-23.654866833333333,1.4306650000000047,-4.778048550000001,-0.29701433333333327,-7.603514024999999,-1.0097072083333334,0.0182142466666666,-1.774807241666668,-1.313013268,-2.2691798499999996,-0.32407659999999994,-1.519865441666667,0.6967517825,-2.1541832999999997,-1.3733622120833333,-1.7597871250000008,0.08855957499999967,-0.9718490333333332,1.5893942541666664,-1.9958346750000011,-0.777064765,-1.4235966666666675,0.8841469075000001,-1.5853974916666664,-0.012357605166666667,0.007778881166666668,0.272206985,-0.001506170225,-0.040914611499999996,0.0015648698851101032,-0.008576027312442586,0.8271231132827683,low,high
12,0.9505383127169927,-0.7817870575523027,-0.7434860408124068,-0.7462823127170373,-0.7422085265166364,-0.24878383951530222,-0.8503427120618099,-0.6296551593378439,-0.3994776021299967,-0.5308222192625336,-0.42817441928883765,-0.73431307102251,0.0,0.0,0.3457013450135643,-0.7345373686618162,-0.6746525947521393,-0.6566786107567815,-1.3463837722036136,-1.8488704059065262,0.14783236097400268,-1.2755442959046062,0.7578629263816753,-0.7067582655829575,0.6391846881499599,-0.36378071566955617,0.5532574980534221,1.104560706747991,-1.0958490108396488,1.6111716858947662,-0.0988146899841875,0.3895998869683162,-0.6896957289576453,1.9400857110697158,0.6200033357084305,0.43791199700671923,-1.060170459377435,0.3817821219127205,-0.6039163994036266,1.2433525478679182,2.1917541109039704,1.037174938508822,1.403983189848249,1.163612201877803,-0.6475435621373635,2.2342610893415054,0.848809275145518,0.07482792678528778,0.5887669407743586,-0.49000344525685524,-0.25686220342068405,0.34497353792253016,-0.5941244167455512,0.04058724952486669,-0.8677037036534156,-1.9719256746101281,-0.22647947503577726,-0.817832524417491,2,1.0899999999999999,-16.699572916666668,-7.484999999999999,-0.4716666666666669,-0.4144786404909856,-0.0628989170229094,-1.343421789056273,-11.166666666666666,-0.11292850972127277,-1.1549999999999998,-0.16666666666666666,-1.6666666666666667,0.0,0.0,0.026093731323877933,-1.4166666666666667,-0.20727513227513228,-8.983828866443474,-17.469314374059735,-37.703899973724624,4.120637786654134,-114.30010720645737,3.755514124794871,-19.502220270992538,27.8602075,-16.08182500000001,13.134937166666667,6.230975000000008,-9.717351050000001,6.896975666666664,-0.9938670250000001,1.5526627916666662,-3.0800016533333334,6.886865758333334,3.017716388,1.1511964500000014,-3.4769884999999996,1.2494862583333326,-1.4003509175,3.3504952999999995,6.810493187916667,2.2648932750000004,4.325241775,2.550294966666666,-1.5157210458333332,4.464956624999998,2.281886515,0.10784183333333264,1.3493133875,-0.8232764916666664,-0.0030271771666666725,0.0032287911666666613,-0.11217427499999999,9.946647499999993e-05,-0.038733410499999996,-0.009163411360053397,-0.004682563161560391,-1.9955955972570347,high,low
13,-0.9922272059368248,-0.2350788842565304,0.15603891712489698,-0.7229646136052743,-0.5229218913373926,-0.5277095800993524,-0.5897376153214788,0.8395642211560522,-0.21185904727654187,-0.04659297265075697,-0.5400617248673217,-0.5200524449077664,0.6614378277661477,-0.5892556509887896,0.3783585651850301,-0.36689969285267143,1.1616754262350424,0.03351691513897553,0.2324219215304596,-0.03573576457133217,-0.4089250848209753,0.8443464827627013,0.5289993827875499,-1.2275223461498752,0.4931975131412124,-0.8351389134034736,0.9349117518062865,-0.512158818078584,1.1291213964464943,0.9362728808652253,1.03652260939075,0.525109532711469,1.2992661398610308,0.4400106030587154,1.0879747476490267,0.5900987332742671,0.8584650025410929,1.1297295419716311,1.3084745250311738,0.6244404966774466,1.0629483877914463,0.04186728456605426,1.2898856764807278,0.15682249350068725,1.3867647145115323,0.1841544890490748,1.2671303732122436,1.20603175386955,1.4656089494539586,0.8346906948836172,0.2868416295980687,0.23115491891316875,0.21954088587928047,0.8721304972310902,-0.18378145801010148,1.0842460072494957,1.9615746971172385,-0.9761961090639377,3,-0.3337500000000002,-7.437335937500002,3.0199999999999996,-0.9175000000000002,-0.48823979707466014,-0.17113737078792007,-1.3263817371374083,13.25,-0.12465070346320362,-0.39000000000000057,-0.25,-2.125,0.5,-0.625,0.05925916135311127,-1.0,0.2875,0.45116110014276956,3.179279807887575,-0.34800149803233715,-15.764051841724559,61.89808485673203,17.68504147025726,-17.021384593697775,26.099355000000003,-43.609108250000006,28.223026937500002,-4.317947124999996,16.393979062499998,3.9713738875000004,10.574739125,1.7160441874999997,10.3880146075,1.0997125500000005,8.174127025,1.7922945499999994,5.1557106274999995,3.7074007374999995,6.36833193,1.4689169499999997,3.0899420245,0.09839773750000091,4.8725854525,0.20930091249999982,3.6371260149999998,0.24363093749999987,3.26037059125,1.9480834624999996,2.5044687425,0.9377582875000003,0.003235524375,0.001447607374999993,0.04761765625000003,0.007839290375,-0.007110246562500002,0.007022519992114298,0.04001500165725885,-2.5058972636137593,medium,high
14,-0.9624975518263587,0.954391195713452,1.9654703335864512,0.17532384362634462,-0.6907262816765878,1.1494203586850715,-0.9379136224410727,0.45938419648161344,-1.007076013462091,-0.5985404948212617,-0.5400617248673217,-0.27532188259822926,-0.6614378277661477,0.3535533905932738,-0.27740300890751957,-0.7337993857053429,-0.8586296628693791,2.11044307930297,-1.5430700839021836,-0.4694426181878894,-0.8314486291905654,-0.7277805201201407,1.501572685996595,1.2236465455388426,1.268844222874911,-1.2228449053665247,0.8032061554921051,-1.6401912785806512,0.9946698925982791,-0.2557932323193238,1.1071376624450942,-0.4899905622032936,1.0648708781289324,-0.37023464836176356,1.2325218059718184,-0.46314928701011854,1.1271856238015572,-0.11870058150558002,1.0568261559389507,-0.29601881031169025,1.2026133792822309,-0.42058048363120637,0.9679645803450151,-0.2460824068750632,1.1917963926374786,-0.22772245181493192,1.4769876952251895,-0.35717058803547413,1.4682131370308635,-0.056296697289141585,0.019361941177834876,0.3420857207050951,1.246348001800107,1.6935229496261222,0.02307911199087774,-0.7160033024500159,-0.7042505886976352,-1.496265245581288,3,-0.3237500000000004,30.194664062499996,38.04,0.2224999999999968,-0.6449147859107743,0.37275953580080246,-2.1094660871175406,7.25,-0.5925294913419914,-5.01,-0.25,-1.125,-0.5,0.375,-0.043447330594062805,-2.0,-0.2125,28.408038672383782,-21.107525174912002,-4.571519214133829,-32.05232396058327,-53.352766087300125,50.199255588016825,16.967640975086027,67.14554500000003,-63.85425825000001,24.247110937500004,-13.828248124999998,14.441846062500002,-1.0849941125000004,11.295163125000002,-1.6012763124999996,8.5139556075,-0.9253224499999995,9.260132025,-1.4067136500000004,6.769574627499999,-0.38953626250000006,5.143561930000001,-0.6963466500000006,3.4959417244999997,-0.9884607624999999,3.6565179525,-0.3284303875000001,3.1257744150000004,-0.30127006250000044,3.80034079125,-0.5769318375000001,2.5089188425,-0.06324821249999957,0.00021839937500000434,0.0021423113749999972,0.2703285562500001,0.015222513375,0.0008928984374999976,-0.004637460015767501,-0.014366309126680743,-3.8409157235197906,high,high
15,-0.011148620291422802,-0.6747236294654609,-0.5249521185393887,1.8773440783809996,-0.3591601649336529,-0.8795348385755976,-0.16322888624722287,-0.617792540095963,0.8579755914285249,-0.2508852373502295,-0.5400617248673217,-0.27532188259822926,-0.6614378277661477,-0.5892556509887896,0.8872923002300731,-0.36689969285267143,-0.8586296628693791,0.42404915184699193,-1.1432975165051376,-0.5450466724483254,0.8812216457519301,-0.6868675494428296,0.7916689099047325,-0.6915537233215707,-1.167457693383829,1.1766298796377024,-1.2070821520365678,-0.2978652913221971,-1.1753608758877558,-1.4641802210579344,-1.0643317953929574,-1.3439025526382036,-0.9526124759675444,-1.2720717609388366,-0.8636006994061055,-0.9191043553545793,-0.3889156196022178,-1.1129793028147585,-0.8777138856756078,-1.48364616684052,-0.8366435724438427,-1.0676730088159119,-0.45014501185297934,-0.9382403026359021,-0.49672079885444265,-1.0513786745172509,-0.7010037656485268,-1.2768937784837289,-0.7847238362293626,-1.0503246436116365,-0.5737946859793776,0.14553669729935725,-0.1707570601533698,-0.861826438476165,-0.04597358785490241,-1.1466981404169123,-1.3307889383459464,1.6923771445461933,3,-0.003750000000000142,-21.3466484375,-10.160000000000002,2.382500000000002,-0.33533934790151504,-0.2852350714608339,-0.3671188814598081,-9.75,0.5048038419913419,-2.1,-0.25,-1.125,-0.5,-0.625,0.13896922767162323,-1.0,-0.2125,5.707997918920199,-15.639070035639627,-5.307765505644727,33.97107251017609,-50.35348252015709,26.466377765135007,-9.589399271451555,-61.780305,61.44101174999999,-36.4392810625,-2.5112651249999978,-17.0653409375,-6.210590112500001,-10.858452074999999,-4.3918383125,-7.6164166925,-3.17927175,-6.488369175,-2.79157645,-2.3357229325,-3.6524319624999997,-4.27182437,-3.49008915,-2.4320843455,-2.5092768624999997,-1.7004375475,-1.2522090875000003,-1.302770485,-1.3909428625000002,-1.80370710875,-2.0625457375000003,-1.3409554575,-1.1800187125,-0.006472305625000001,0.0009114233749999978,-0.03703661375,-0.007746670625,-0.001778653562500003,-0.007427014314238601,-0.027147333033829442,4.344335340147321,high,medium
16,1.3266858146795801,0.8407705210723995,0.8804315058967699,-0.7702429534595692,-0.20645332485836912,1.1119428627388446,-0.6779876974648982,0.015840834361434946,-0.9087812220135729,-0.5519475221705049,-0.5400617248673217,1.1930614912589934,-0.6614378277661477,0.3535533905932738,-1.4754658250947068,0.36689969285267143,-0.05050762722761047,-0.4060382902776233,0.5053053946820826,-0.6758431009685505,0.04255610351269415,-0.15640321456580142,-0.9341364627402592,0.4059495744952957,0.45297937996346493,-0.29440729496991086,0.5581643066163002,0.11115546636914286,0.512673221974315,1.2130949977626484,0.3841365341971384,1.0079648441357218,0.3689207244076676,1.221418023898054,0.45005557916934646,1.3268723144011099,0.2714386292977119,0.8296053114833868,0.2924320866548726,0.9571104039242389,0.09004216377627573,0.6589097262763939,0.16359562842963501,1.5697073525434428,0.3328364078543002,1.4565147804995913,0.2815781898038241,1.0807849647080359,0.09704752309816797,1.4935441781293186,-0.23892966424687448,0.6407438274790909,0.0018106617507669173,-0.12321372675561468,-0.28733600443410395,-0.6555665435738078,0.1613339391355212,0.40407583879941944,3,0.44625000000000004,26.599976562500004,17.04,-0.9774999999999989,-0.19276058452332612,0.3606055019120399,-1.5248654258403906,0.25,-0.5346961580086581,-4.62,-0.25,4.875,-0.5,0.375,-0.23108996450901031,1.0,-0.012499999999999983,-5.465559135802408,6.912029758427366,-6.58148536607924,1.6405367311951622,-11.465742612420428,-31.229227518920496,5.629081910243883,23.97106500000001,-15.373298250000005,16.849810937500003,0.9371378750000012,7.443623062500002,5.145565887499998,3.919011125000001,3.294002687500001,2.9496296075000004,3.0526735500000006,3.381339025000001,4.03008155,1.6301876275000002,2.7224917374999995,1.42326393,2.2514806500000004,0.2617484244999999,1.5485892375000008,0.6179878525000002,2.0949876124999998,0.8729440149999999,1.9269259375,0.72451049125,1.7457743624999997,0.1658372025,1.6779669875000005,-0.002695085624999996,0.004012657375000006,0.0003927262499999751,-0.0011075271250000004,-0.011116626562500002,-0.0042460190101018015,0.0032911200635731552,1.0372634446482714,medium,high
17,0.16722930437137634,1.6297047577871835,-0.09300332808768699,-0.707205166987176,-0.2521348277488696,-1.0601478641648596,0.27749743073954364,1.8533776202878889,1.1959575173972465,2.354737156272868,1.620185174601965,1.9272531781876048,0.6614378277661477,2.2391714737574007,0.5075632274575658,2.2013981571160284,1.1616754262350424,-0.8784358433449421,1.1250386615494457,-0.6516335088160508,-0.41049343478927686,1.3415133997566788,-1.2918556592014152,0.11484032139896413,-1.0591769993159075,0.16936013149173224,-1.0767406119662872,1.0218450132944636,-0.8403551437433144,-0.21969707505970254,-0.8707874800103236,0.025324464921724417,-0.7194906958812318,-0.36056816946009385,-0.5690053280653913,-0.77402549188114,-0.35847503319741814,-0.8862196161789491,-0.9692182805617404,-0.33642554042535366,-1.1104430963178094,-0.35328365855104804,-0.8019665551717974,-0.45146802747497783,-0.7839328385821673,-0.492921885435126,-0.8872819276883381,-0.223163666031125,-0.8186346292523178,-0.6073243163818268,-1.160826308639505,1.272489429511331,1.3084769350087955,-0.861826438476165,-0.79270603780369,0.33510054480310325,0.017513603415318577,0.28600881351829927,3,0.05624999999999947,51.5599765625,-1.8000000000000007,-0.8975000000000006,-0.23541232290108138,-0.3438082706124927,0.6241208202987729,29.25,0.7036609848484849,19.71,0.75,7.875,0.5,2.375,0.07949541509151448,6.0,0.2875,-11.824360322095544,15.389308702915372,-6.345727871119121,-15.824511693966436,98.34482875191779,-43.188180648102744,1.5924282629368633,-56.05023499999999,8.843611749999994,-32.5045430625,8.615047875000002,-12.201313937499998,-0.9318856125000003,-8.883887675,0.08275968750000118,-5.7525395525,-0.9011631499999995,-4.275027375,-2.35093145,-2.1529049325,-2.9082812625,-4.71717531,-0.7913983500000006,-3.2280069555,-0.8302977624999999,-3.0294549675,-0.6025453875000002,-2.056053555,-0.6521210625,-2.2830073087500002,-0.3604726375,-1.3989030575,-0.6823167125,-0.013093921624999998,0.007968963374999999,0.2838041062500001,-0.007746670625,-0.0306686835625,0.002170402528129098,0.0003572674906127532,0.7341851668023622,medium,high
18,-0.5760120483902916,-0.5938072974947138,-0.5704204122711467,-0.8805590797862599,0.021128140454436957,-1.1157388877458265,0.9088895919752897,-0.617792540095963,1.4137519050365732,0.24730116253094042,1.620185174601965,-0.5200524449077664,1.984313483298443,-0.5892556509887896,0.5648313212523978,0.36689969285267143,1.1616754262350424,0.14192469720755369,1.1333274487675506,-0.2248560876104224,1.9822750429954543,1.2646404444838837,0.09063837346765838,0.9042135148482012,-1.2332688748159417,1.0833231729221775,-1.2783496187906624,-0.24086207595653128,-1.3011641624749277,-1.3189375837786879,-1.2316063433983704,-1.3975838277971162,-0.96515615498577,-1.3774126661986243,-0.7149611413890347,-1.3653749004716675,-0.4586385690885155,-1.1406410941666585,-1.083198400395768,-0.9432276989611402,-0.967291178600582,-0.8301269555608116,-0.7634371425456891,-1.5070820088897847,-0.6710095225507193,-1.4517745572762482,-0.6202255860678884,-1.1466119605654725,-0.722483220611574,-1.4659119323605405,-0.9290291664284354,-0.26898331010885523,-0.11163868687036978,-0.861826438476165,-0.8653707968818185,0.03611329111626004,-0.2224197367187521,-0.40555116971998634,3,-0.19375000000000053,-18.786648437500002,-11.040000000000001,-1.1174999999999995,0.01972684482888387,-0.36183656112271007,2.0441879991208154,-9.75,0.831803841991342,2.0699999999999994,0.75,-2.125,1.5,-0.625,0.08846484124660481,1.0,0.2875,1.9104056045757716,15.502690322260364,-2.189690252014115,76.41665356875231,92.70935942054317,3.030142275640344,12.538236912203075,-65.262945,56.56874175,-38.5906965625,-2.030678124999998,-18.8919084375,-5.594516712500001,-12.565008875,-4.567267312499999,-7.7167070925,-3.4425488499999997,-5.371616575,-4.1470246500000005,-2.7544602725000003,-3.7432088625000004,-5.271915369999999,-2.21882335,-2.8118709215,-1.9509890624999997,-2.8839088475,-2.0114055875,-1.759884835,-1.9206547625,-1.59586203875,-1.8521036375000004,-1.2345971575,-1.6469227124999999,-0.010479289624999999,-0.001684507624999998,-0.024214043750000025,-0.007746670625,-0.033479981062500004,0.0002339010770151008,-0.004537235388735239,-1.041050621919771,high,low
19,1.6239823557842463,-1.0543567454603449,-1.1108730854918165,1.0263339610036728,2.418149233453761,0.3888224368633927,1.9484436009140944,-0.871245889878922,-0.8314484321996088,-0.5842041955441057,-0.5400617248673217,-0.7647830072173035,-0.6614378277661477,-0.5892556509887896,0.9459056892201086,-0.7337993857053429,-0.8586296628693791,-0.269750167885448,0.29477242453041713,2.341150717761176,-0.13899987495669716,-0.720604089204478,-1.0690726991707091,0.6972646099601043,0.33874369841343255,0.9937282280539232,0.39064555904098214,1.6819235706390132,-0.13974110324734854,0.695100754113162,-0.3661973158567398,1.229365334915486,-0.9645786902829954,0.6939362757728819,-1.388491350167926,1.0036688920577879,-1.9177115489516765,1.3023809109114846,-0.6271200287976713,1.5483346756361684,-0.554558929391315,2.101497629961168,-1.3990845681187385,0.9231609265611042,-1.421579412698201,0.9960491485036994,-1.1623665826902916,-0.3478100034047183,-0.9139647716641165,0.21857379861468917,1.9873258240333491,-2.159849177161829,-1.7641963404208147,-0.6760503326062502,2.3385861993030517,1.7332128394376616,0.6920016923749429,-0.20596229955011627,3,0.5462499999999997,-33.357335937500004,-21.5,1.3025000000000004,2.2577687233903823,0.126095966526939,4.3822539735504265,-13.75,-0.489196158008658,-4.89,-0.25,-3.125,-0.5,-0.625,0.14814935624599446,-2.0,-0.2125,-3.631025767206552,4.032167065225821,22.79855955716576,-5.358441719881036,-52.826670060544956,-35.740296935557836,9.66858902970759,17.925865000000044,51.89029175,11.792770937500002,14.180087875000005,-2.028933937499998,2.9483978875000005,-3.735992874999999,4.0175336875,-7.7120900924999995,1.7343455499999996,-10.431955975000001,3.0484225499999997,-11.5172613725,4.273985737499999,-3.0521866699999993,3.64226065,-1.6120772755000001,4.939002237500001,-5.2850878475,1.2320836124999994,-3.728435985,1.3177435375000002,-2.99080970875,-0.5618118375000005,-1.5618055575,0.24556328750000045,0.022416694375000004,-0.013526052625000007,-0.38264806375,-0.006076791125000001,0.09047661643750002,0.0112257935322416,0.014116438648960755,-0.5287056136139849,high,low
20,-0.5760120483902916,-0.8668999178959853,-0.7026918122180793,0.0019699308272621103,-0.4078808833533256,0.932945512298329,-0.7659628021542546,-1.0613359022161415,-0.508520298910529,-0.5698678962669498,-0.5400617248673217,-0.7647830072173035,-0.6614378277661477,-0.5892556509887896,-1.5310822693429513,-0.7337993857053429,-0.8586296628693791,-1.1557095419884758,-0.6044982506526326,0.2614070348413941,-1.1161857685025636,-1.1588449536700174,0.38218546895584865,-1.4268384967699579,0.9061387531226505,-1.0706502983656268,0.8752446098378426,-0.12384658636465698,0.8201567743342586,0.41413947947461216,1.0051261286254092,0.4437127659542132,0.8687802747199111,1.0249223422296652,0.765506386238266,0.6010140949843398,0.8666515151994658,-0.0031751697005569326,0.899517827805791,-0.07056735969915033,1.1133328459035958,-0.13061053424463936,0.9931873924338267,0.49318197327049224,0.46184505768221945,0.5870791509911908,0.34518160385378877,1.0648332779429313,0.20893684817438035,0.6330489180155217,0.6090504304849409,-0.20317810663736083,-0.729584396994395,0.8190899279331473,-0.18649742630931293,-0.670404696165786,-0.5749646682806852,0.7015130270514218,3,-0.19375000000000053,-27.4266484375,-13.600000000000001,0.0024999999999997247,-0.38082872990790895,0.30255626974417504,-1.7227306614148663,-16.75,-0.29919615800865806,-4.77,-0.25,-3.125,-0.5,-0.625,-0.23980070650577545,-2.0,-0.2125,-15.55665807091799,-8.268880446164843,2.5456301498576073,-43.028933593968254,-84.95361174877038,12.776888003531667,-19.785193225028053,47.95165500000002,-55.90699225000001,26.421800937500002,-1.0441351249999968,11.908049062500002,1.756648887499999,10.254428125,1.4500416875000006,6.946153607500001,2.5615745500000004,5.751371024999999,1.8254475499999998,5.204876627500001,-0.010419862500000043,4.377943930000001,-0.16600075000000025,3.2364073245,-0.3069647624999998,3.7517979525000005,0.6582183124999998,1.2113004150000002,0.7766883374999995,0.8881642912500001,1.7200078624999993,0.3570364425,0.7112177874999999,0.006869984374999999,-0.001272402625000002,-0.15824432374999997,0.007362526374999999,-0.007215323562500001,-0.004342123789392201,-0.011728950311160044,1.8007852710693655,high,low
21,0.09577585694618733,-0.28622338845948264,-0.2404621520069049,0.1401396500295457,2.302989353326503,0.17417628324958492,1.9926049431171777,1.6969710848141037,-0.6543710081625508,-0.5862852563552662,-0.67700320038633,2.797525941039488,-0.42817441928883765,-0.28867513459481287,-1.9500926650697634,2.091269870009893,-0.44034555320926216,0.17827178538236468,1.4930280656071866,-0.3439241839597556,-2.218367224009536,1.2109158961015516,-0.6201121485280818,0.4267290038003351,1.2515331101040694,-0.3859178966780635,1.2131879122858078,0.3867295741533156,0.3328018822730922,1.593652394712149,0.8942740991900839,1.0256951147730382,0.3326328313461114,1.4540609676633525,-0.392763600508644,1.67685361239904,-1.299699242436819,1.7054134414532887,0.13150546744489158,1.3032187465824416,0.3839164748716518,1.1587416895405898,1.1228799004798071,1.1832799731436012,0.4011211679993592,1.0574237708527476,0.3338747993123813,1.0005168257674035,-0.6284503122393873,0.6696450144936372,1.4522259591279632,-1.5205379245598911,-0.9532281513294719,1.185964608237004,1.3870182641510207,0.02335368109044806,1.386072446951618,-0.7577229078529619,4,0.05666666666666664,-4.441776041666664,-3.938333333333329,0.16499999999999815,0.7895748093199297,0.06406138108485093,1.3457636060787603,12.416666666666666,-1.2474505831178624,-4.8149999999999995,-0.3333333333333333,6.583333333333333,-0.16666666666666666,-0.08333333333333333,-0.3250843435525894,2.0833333333333335,-0.13782051282051283,2.9769201134087098,14.93847600055846,-13.61644926040476,-62.81017824387477,76.05583306407001,-9.851796026983067,9.438916220167158,74.11469749999998,-16.66768233333333,43.23736607500001,2.691433916666668,4.3031149174999985,10.151587541666666,8.471432304166667,5.242501450000001,1.9589737008333339,5.615725316666667,-2.2213582709999997,6.622591716666667,-5.751896927333333,6.580541866666666,0.5501820203333332,3.27095515,1.1818222166666668,2.389550174999999,3.7573484411666667,1.8408370666666665,0.8480782592500002,2.1276766583333337,0.6456091258333334,2.45157925,-1.0303253858333334,1.2694109249999999,0.02200545225,-0.010479897416666675,-0.2784800208333334,0.006094009966666667,0.057587634,0.00011323335858475295,0.01770078401615649,-1.7235265954016636,high,low
22,-1.273255509990491,0.21004110994333716,0.29439568588911424,-0.760151435008757,-0.9300528013762269,-1.3028641571458441,-0.8665813495528287,-0.7630675347821809,2.630370152746271,2.200852753607775,-0.67700320038633,-0.6019992531350797,2.1408720964441885,-0.28867513459481287,0.9000160414763615,0.08365079480039576,-0.6861198154655944,0.827455387538439,0.7849139463091404,-0.2971494568002175,-0.1376951592023031,1.0650142351059961,0.40815558652754425,0.24150246749438417,-1.8214718617359922,0.28403194769677886,-1.2512689416942575,-1.0678449927496416,-1.0861404471224765,-1.353795910540122,-1.2031894380537804,-0.9914959154380367,-0.8595417589870885,-1.0439881747458686,-0.6945865760479714,-1.5053242996910392,-0.4020742399668897,-1.3953350111462266,-0.7042267435057842,-1.3661903350458204,-0.9374068903362107,-1.330503244338586,-1.1236426879988268,-1.4243896038657298,-0.711343088788438,-1.478643901293615,-0.8181994581910319,-1.3095398941119898,-0.9911617479212268,-1.2491881132487526,-1.1456228137004765,0.8487271037763083,-0.3668967309524066,-1.0553865116228103,-0.8980939162255723,1.7500367279494131,0.23122955236025805,-0.05446902193609754,4,-0.7533333333333334,3.2595364583333364,4.821666666666669,-0.8950000000000006,-0.3188665471871982,-0.4791885308122842,-0.5852708766798604,-5.583333333333334,5.014367598700319,18.075,-0.3333333333333333,-1.4166666666666667,0.8333333333333334,-0.08333333333333333,0.15003447234630574,0.08333333333333337,-0.21474358974358973,13.817489855886379,7.853447915377409,-11.764571059505533,-3.898659067448513,66.89196593822473,6.484416722503397,5.341848192511691,-107.8659725,12.267257666666666,-44.594553524999995,-7.431638083333333,-14.0437521825,-8.623698458333333,-11.397778245833333,-5.067703549999999,-5.062097129166666,-4.031984183333333,-3.9283824509999996,-5.9451511833333335,-1.779403657333333,-5.384067133333334,-2.9462873296666667,-3.429007849999999,-2.8856492533333333,-2.7437558250000005,-3.7599008588333334,-2.215933033333333,-1.50397101075,-2.975227341666667,-1.5821410841666665,-3.2087824499999993,-1.6249798758333334,-2.3680203750000004,-0.01735952175,0.005849622583333325,-0.10718673083333341,-0.005423042033333333,-0.037287976,0.008485280568185653,0.0029529079619777937,-0.12389596112171475,low,high
